id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,pemilik_menara,lokasi_menara,long,lat,struktur_tower,tinggi_tower,keterangan,satuan,tahun
1675,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,"PT. PROTELINDO, TBK",JL. SEDERHANA 67 PASTEUR,107.59908,-6.89214,POLE,12,-,METER,2019
1676,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,"PT. PROTELINDO, TBK",JL. KP. BLOK JAMBANGAN RT. 02 RW. 10,107.56168,-6.9373,3 KAKI,36,-,METER,2019
1677,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,"PT. PROTELINDO, TBK",JL. SETRAWANGI RAYA NO. 10 RT. 04 RW. 15,107.65269,-6.91863,4 KAKI,15,-,METER,2019
1678,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,"PT. PROTELINDO, TBK",JL. NEGLA UTARA RT. 05 RW. 04,107.59413,-6.85457,4 KAKI,25,-,METER,2019
1679,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,"PT. PROTELINDO, TBK",JL. KAWALUYAAN RT. 006 RW. 006,107.66224,-6.93728,4 KAKI,25,-,METER,2019
1680,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,"PT. PROTELINDO, TBK",JL. CILANDAK RT. 04 RW. 05,107.58093,-6.8757,3 KAKI,22,-,METER,2019
1681,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,"PT. PROTELINDO, TBK",JL. SUKAJADI NO. 140 RT. 01 RW. 06,107.59732,-6.88949,4 KAKI,15,-,METER,2019
1682,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. CILENGKRANG RT. 04 RW. 05,107.71944,-6.91299,3 KAKI,53,-,METER,2019
1683,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. GAGAK NO. 126 RT. 001 RW. 004,107.62787,-6.89575,4 KAKI,25,-,METER,2019
1684,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,"PT. PROTELINDO, TBK",JL. SIRNAGALIH B-15 RT. 01 RW. 08,107.65751,-6.8968,POLE,15,-,METER,2019
1685,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,"PT. PROTELINDO, TBK",JL. CIBADUYUT RAYA NO. 142 RT. 001 RW. 005,107.59255,-6.95623,3 KAKI,30,-,METER,2019
1686,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,"PT. PROTELINDO, TBK",JL. RANCANUMPANG RT. 03 RW. 02,107.70626,-6.95754,3 KAKI,40,-,METER,2019
1687,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,"PT. PROTELINDO, TBK",JL. KP. CIKADU RT. 01 RW. 11,107.60169,-6.85761,3 KAKI,30,-,METER,2019
1688,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,"PT. PROTELINDO, TBK",JL. R.E MARTADINATA NO. 28 RT. 02 RW. 01,107.61574,-6.90665,POLE,12,-,METER,2019
1689,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",-,107.62822,-6.88768,POLE,6,-,METER,2019
1690,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,"PT. PROTELINDO, TBK",JL. ANYELIR I NO. 22 RT. 04 RW. 12,107.70866,-6.94345,3 KAKI,35,-,METER,2019
1691,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,"PT. PROTELINDO, TBK",GG. GAGAK HANDOKO NO. 66/198 B RT. 04 RW. 01,107.5976,-6.93353,4 KAKI,25,-,METER,2019
1692,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,"PT. PROTELINDO, TBK",JL. CIBOLERANG KAWASAN 45 RT. 04 RW. 07,107.57399,-6.95266,3 KAKI,30,-,METER,2019
1693,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,"PT. PROTELINDO, TBK",JL. CISARANTEN WETAN RT. 01 RW. 04,107.68661,-6.93136,3 KAKI,30,-,METER,2019
1694,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,"PT. PROTELINDO, TBK",JL. KIARACONDONG 176 RT. 07 RW. 04,107.64432,-6.92684,3 KAKI,25,-,METER,2019
1695,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK","ITC KEBON KELAPA,JL. MOCHAMAD TOHA 40252",107.60635,-6.92887,POLE,9,-,METER,2019
1696,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,"PT. PROTELINDO, TBK",JL. KOMP. CINAMBO INDAH RT. 05 RW. 05,107.6902,-6.92817,3 KAKI,30,-,METER,2019
1697,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,"PT. PROTELINDO, TBK",JL. SITUSARI II NO. 15A RT. 04 RW. 07,107.62974,-6.94656,POLE,12,-,METER,2019
1698,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. KOMP. BANGBAYANG KAV. B NO. 1 RT. 01 RW. 07,107.61748,-6.88033,POLE,12,-,METER,2019
1699,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,"PT. PROTELINDO, TBK",JL. CIJAWURA GIRANG II/3 RT. 02 RW. 14,107.64632,-6.94745,POLE,12,-,METER,2019
1700,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. PROTELINDO, TBK",JL. PROF. DRG. SURYA SUMANTRI NO. 60 B RT. 01 RW. 01,107.58173,-6.88732,4 KAKI,20,-,METER,2019
1701,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. PROTELINDO, TBK",JL. P.H.H MUSTOPA NO. 85 RT. 07 RW. 02,107.6452,-6.90016,POLE,20,-,METER,2019
1702,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. ISTANA DAGO ASRI RUKO NO. 2A RT. 06 RW. 09,107.61562,-6.87839,POLE,12,-,METER,2019
1703,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,"PT. PROTELINDO, TBK",JL. BANCEUY GG. SUNIARAJA NO. 21 RT. 02 RW. 02,107.60561,-6.91774,POLE,12,-,METER,2019
1704,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,"PT. PROTELINDO, TBK",JL. SUKAMAJU RT. 03 RW. 05,107.7058,-6.92349,4 KAKI,25,-,METER,2019
1705,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,"PT. PROTELINDO, TBK","JL. CIROYOM, RT. 01 RW. 02",107.57959,-6.90861,POLE,12,-,METER,2019
1706,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK",JL. PUNGKUR NO. 94 RT. 05 RW. 03,107.60925,-6.92864,POLE,12,-,METER,2019
1707,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,"PT. PROTELINDO, TBK",JL. CICUKANG NO. 26 RT. 01 RW. 08,107.56768,-6.93655,3 KAKI,30,-,METER,2019
1708,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,"PT. PROTELINDO, TBK",JL. KEBONJATI NO. 254 RT. 01 RW. 03,107.59197,-6.91633,POLE,12,-,METER,2019
1709,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,"PT. PROTELINDO, TBK",JL. SUKABUMI DALAM NO. 14B/123 RT. 008/006,107.63674,-6.91762,POLE,15,-,METER,2019
1710,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,"PT. PROTELINDO, TBK",JL. PERMATA KAWALUYAAN D-6 RT. 003 RW. 004,107.66301,-6.9313,POLE,21,-,METER,2019
1711,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. DIPATIUKUR NO. 26 E RT. 04 RW. 08,107.61574,-6.89705,POLE,15,-,METER,2019
1712,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,"PT. PROTELINDO, TBK",HOTEL NAVAL JL. SUKAJADI NO. 180 RT. 08 RW. 02,107.59686,-6.88489,POLE,6,-,METER,2019
1713,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK",JL. MOCH. RAMDHAN NO. 5 RT. 01 / 03,107.61491,-6.93301,POLE,12,-,METER,2019
1714,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,"PT. PROTELINDO, TBK",JL. MARGASARI NO. 221A RT. 04 RW. 10,107.65995,-6.95783,3 KAKI,43,-,METER,2019
1715,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. CICENDO NO. 19 A RT. 04 RW. 05,107.60359,-6.91075,4 KAKI,28,-,METER,2019
1716,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,"PT. PROTELINDO, TBK",JL. LEUWISARI X NO. 28 RT. 01 RW. 08,107.59833,-6.94594,POLE,12,-,METER,2019
1717,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,"PT. PROTELINDO, TBK",JL. TERUSAN PASIRKOJA RT. 01 RW. 07,107.57702,-6.93034,POLE,12,-,METER,2019
1718,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,"PT. PROTELINDO, TBK",JL. TERUSAN SURYANI NO. 30 RT. 001 RW. 003,107.57973,-6.92372,POLE,12,-,METER,2019
1719,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. ARJUNA NO. 15 RT. 002 RW. 008,107.59084,-6.91009,POLE,15,-,METER,2019
1720,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",GG. GAGAK DALAM / KP. KARANG ASIH RT. 02 RW. 13,107.62276,-6.8947,POLE,12,-,METER,2019
1721,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,"PT. PROTELINDO, TBK",JL. K. H. WAHID HASYIM / KOPO NO. 218 RT. 01 RW. 04,107.59516,-6.93653,4 KAKI,25,-,METER,2019
1722,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK",JL. BBK. CISEUREUH TIMUR (CIBURUY) RT. 003 RW. 007,107.61343,-6.9565,POLE,12,-,METER,2019
1723,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. CISITU LAMA I NO. 4 RT. 06 RW. 11,107.61214,-6.88232,POLE,15,-,METER,2019
1724,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,"PT. PROTELINDO, TBK",JL. TERS BUAHBATU NO. 275 RT. 007 RW. 006,107.63864,-6.96293,4 KAKI,25,-,METER,2019
1725,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,"PT. PROTELINDO, TBK",JL. KOMP. TAMAN HOLIS INDAH (BLOK KASUR) RT. 03 RW. 05,107.56031,-6.94297,POLE,28,-,METER,2019
1726,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,"PT. PROTELINDO, TBK",JL. PASAR SINDANGLAYA II RT. 01 RW. 01,107.68029,-6.90543,POLE,30,-,METER,2019
1727,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK",JL. MOCH. TOHA NO. 38,107.60644,-6.93146,POLE,12,-,METER,2019
1728,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,"PT. PROTELINDO, TBK",JL. MOH. TOHA NO. 96A RT. 06 RW. 09,107.60632,-6.93975,POLE,12,-,METER,2019
1729,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. CIGAGAK RT. 006 RW. 014,107.71799,-6.9208,4 KAKI,25,-,METER,2019
1730,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,"PT. PROTELINDO, TBK",JL. CIJAWURA HILIR (GG. 3) RT. 006 RW. 012,107.65709,-6.96332,4 KAKI,20,-,METER,2019
1731,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,"PT. PROTELINDO, TBK",JL. CIGONDEWAH (GEMPOL) RT. 002 RW. 001,107.5574,-6.9404,3 KAKI,30,-,METER,2019
1732,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,"PT. PROTELINDO, TBK",JL. KOPO NO. 367 RT. 001 RW. 007,107.58945,-6.9466,POLE,12,-,METER,2019
1733,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. H. MESRI NO. 36A/68 RT. 004 RW. 06,107.60066,-6.90915,POLE,12,-,METER,2019
1734,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",GG. SEKELOA TIMUR NO. 66/52B RT. 003 RW. 003,107.6215,-6.8909,POLE,12,-,METER,2019
1735,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. DESA CIPADUNG NO. 166,107.71609,-6.92779,4 KAKI,26,-,METER,2019
1736,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,"PT. PROTELINDO, TBK",JL. CIKADUT NO. 8,107.66976,-6.89692,3 KAKI,40,-,METER,2019
1737,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,"PT. PROTELINDO, TBK",JL. BATUNUNGGAL PERMAI I NO. 87 RT. 008 RW. 001,107.6305,-6.957,POLE,12,-,METER,2019
1738,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,"PT. PROTELINDO, TBK",JL. SAUYUNAN MAS V NO. 1,107.58988,-6.95126,POLE,12,-,METER,2019
1739,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,"PT. PROTELINDO, TBK",JL. SANGGAR KENCANA UTAMA,107.66679,-6.93847,POLE,12,-,METER,2019
1740,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,"PT. PROTELINDO, TBK",JL. PETA NO. 52 RT. 006 RW. 001,107.60011,-6.93705,4 KAKI,25,-,METER,2019
1741,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,"PT. PROTELINDO, TBK",JL. MANDALA VIII NO. 153,107.66612,-6.8915,3 KAKI,40,-,METER,2019
1742,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,"PT. PROTELINDO, TBK",JL. GANG SUKABAKTI,107.59482,-6.89353,POLE,12,-,METER,2019
1743,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,"PT. PROTELINDO, TBK",JL. SUKASENANG NO. 3 RT. 6 RW. 15,107.63746,-6.89885,POLE,12,-,METER,2019
1744,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,"PT. PROTELINDO, TBK",JL. BABAKAN JATI II RT. 004 RW. 008,107.64069,-6.94193,POLE,12,-,METER,2019
1745,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK",JL. SUKAATI PERMAI I NO. 7,107.62018,-6.9532,POLE,12,-,METER,2019
1746,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,"PT. PROTELINDO, TBK",JL. RUMAH SAKIT NO. 118 RT. 02 RW. 07,107.69214,-6.93183,3 KAKI,30,-,METER,2019
1747,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,"PT. PROTELINDO, TBK",JL. BUKIT JARIAN DALAM IV RT. 05 RW. 11,107.60674,-6.87814,POLE,12,-,METER,2019
1748,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK",JL. SRIMAHI III NO. 1 RT. 06 RW. 01,107.61436,-6.93717,POLE,12,-,METER,2019
1749,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,"PT. PROTELINDO, TBK",JL. GG. AMBIA,107.56764,-6.92168,3 KAKI,31,-,METER,2019
1750,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,"PT. PROTELINDO, TBK",BABAKAN CARINGIN RT. 004 / RW. 004,107.58604,-6.88906,POLE,12,-,METER,2019
1751,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. CISITU INDAH VL NO. 181 RT. 001/004,107.61395,-6.8729,POLE,12,-,METER,2019
1752,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,"PT. PROTELINDO, TBK",JL. SERSAN SURIP NO. 38/169A,107.59555,-6.85872,POLE,12,-,METER,2019
1753,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. CISITU INDAH IV RT. 004 RW. 004,107.61417,-6.87676,POLE,31,-,METER,2019
1754,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. SILIWANGI NO. 37,107.60661,-6.88497,4 KAKI,25,-,METER,2019
1755,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,"PT. PROTELINDO, TBK",JL. MEKARJATI RT. 03 RW. 005,107.72392,-6.92932,3 KAKI,31,-,METER,2019
1756,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. CUKANG KAWUNG NO. 70 RT. 01 RW. 14,107.63407,-6.88846,POLE,12,-,METER,2019
1757,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,"PT. PROTELINDO, TBK",JL. BUANASARI IV RT. 08 RW. 04,107.64287,-6.96509,3 KAKI,41,-,METER,2019
1758,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,"PT. PROTELINDO, TBK",JL. A. H. NASUTION NO. 87 RT. 004 RW. 006,107.67254,-6.90456,POLE,12,-,METER,2019
1759,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. CIGADUNG RAYA TENGAH NO. 66 RT. 002 RW. 006,107.62769,-6.88212,POLE,12,-,METER,2019
1760,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,"PT. PROTELINDO, TBK",JL. KAREES NO. 36/118 D RT. 001 RW. 004,107.62814,-6.92327,POLE,12,-,METER,2019
1761,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,"PT. PROTELINDO, TBK",JL. NEGLASARI NO. 2 RT. 002 RW. 003,107.70612,-6.91699,POLE,12,-,METER,2019
1762,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. TITIRAN NO. 19,107.61954,-6.89603,4 KAKI,25,-,METER,2019
1763,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,"PT. PROTELINDO, TBK",JL. LEUWI ANYAR I NO. 33,107.59479,-6.94386,POLE,12,-,METER,2019
1764,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,"PT. PROTELINDO, TBK",JL. WIRA ANGUN ANGUN NO. 15 RT. 02 RW. 02,107.61452,-6.90447,POLE,12,-,METER,2019
1765,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,"PT. PROTELINDO, TBK",JL. K. H. ACHMAD DAHLAN NO. 56 RT. 02 RW. 010,107.62127,-6.9326,POLE,12,-,METER,2019
1766,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,"PT. PROTELINDO, TBK",JL. PURNAWARMAN NO. 59,107.60905,-6.90329,POLE,15,-,METER,2019
1767,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,"PT. PROTELINDO, TBK",JL. MARGAHAYU RAYA BLOK L2 NO. 125A,107.65762,-6.95005,4 KAKI,27,-,METER,2019
1768,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. RANCAKENDAL 1B RT. 005 RW. 001,107.62807,-6.87586,3 KAKI,40,-,METER,2019
1769,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,"PT. PROTELINDO, TBK",JL. GG. H. SAID NO. 29,107.56268,-6.89798,POLE,12,-,METER,2019
1770,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,"PT. PROTELINDO, TBK",JL. CIJAGRA NO. 19 RT. 004 RW. 003,107.62715,-6.94445,POLE,12,-,METER,2019
1771,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,"PT. PROTELINDO, TBK",JL. KP. BUKA TANAH RT. 001 RT. 007,107.7056,-6.89927,4 KAKI,25,-,METER,2019
1772,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,"PT. PROTELINDO, TBK",JL. CIBOGO ATAS NO. 136 RT. 003 RW. 003,107.57743,-6.88381,POLE,12,-,METER,2019
1773,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,"PT. PROTELINDO, TBK",JL. CIUMBULEUIT NO. 133B,107.60358,-6.87825,POLE,12,-,METER,2019
1774,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,"PT. PROTELINDO, TBK",JL. MEKAR AGUNG NO. 1-3 RT. 02 RW. 04,107.60651,-6.95562,POLE,12,-,METER,2019
1775,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. SIDOMUKTI NO. 58 RT. 02 RW. 07,107.63112,-6.89357,POLE,12,-,METER,2019
1776,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,"PT. PROTELINDO, TBK",KP. SUKAGALIH RT. 001 RW. 006,107.70621,-6.91394,POLE,12,-,METER,2019
1777,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,"PT. PROTELINDO, TBK",JL. PASTEUR BANDUNG,107.60316,-6.96213,POLE,27,-,METER,2019
1778,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,"PT. PROTELINDO, TBK",JL. LUNA IV NO. 8 RT. 015 RW. 004,107.59215,-6.92061,POLE,12,-,METER,2019
1779,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,"PT. PROTELINDO, TBK",JL. GUNUNG BATU NO. 135,107.5648,-6.88866,4 KAKI,23,-,METER,2019
1780,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,"PT. PROTELINDO, TBK",JL. SINDANG SARI III NO. 5A,107.66393,-6.91036,4 KAKI,18,-,METER,2019
1781,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,"PT. PROTELINDO, TBK",JL. MANTERON NO. 1B RT. 06 RW. 11,107.63069,-6.89638,POLE,9,-,METER,2019
1782,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,"PT. PROTELINDO, TBK",JL. OTTO ISKANDARDINATA NO. 419,107.60369,-6.92836,4 KAKI,15,-,METER,2019
1783,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,"PT. PROTELINDO, TBK",KING GARDEN HOTEL JL. GARDU JATI NO. 81-83 RT. 02/07,107.59788,-6.9174,POLE,6,-,METER,2019
1784,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,"PT. PROTELINDO, TBK",JL. BATU NUNGGAL,107.63765,-6.95675,4 KAKI,30,-,METER,2019
