radio,mcc,net,area,cell,lon,lat,range,samples,changeable
GSM,502,13,22047,16672,101.6749,2.7871,3015,27,1
GSM,502,13,24047,10026,103.25,1.881,3042,22,1
GSM,502,13,21167,14153,101.6188,3.043,1288,26,1
GSM,502,13,22026,18443,101.7026,3.0975,1619,25,1
GSM,502,13,22026,13182,101.7088,3.0948,1248,5,1
GSM,502,13,21097,11462,101.5796,3.0019,1530,25,1
GSM,502,13,22519,15172,103.1994,5.2187,6069,17,1
GSM,502,13,22516,19783,102.4169,5.7737,3211,19,1
GSM,502,13,22516,19781,102.4177,5.776,3372,18,1
GSM,502,13,22516,19813,102.4943,5.6919,4079,6,1
GSM,502,13,22517,17763,102.2059,5.9968,1395,10,1
GSM,502,13,22517,18051,102.2149,5.9791,4588,23,1
GSM,502,13,22519,14855,103.1022,5.2172,3046,21,1
GSM,502,13,22519,15442,103.0757,5.2244,3044,4,1
GSM,502,13,22519,13912,103.0921,5.2337,2272,5,1
GSM,502,13,22519,15441,103.0987,5.2345,1641,8,1
GSM,502,13,22519,18062,103.0699,5.2248,4282,3,1
GSM,502,13,22516,15276,102.2211,5.501,2349,22,1
GSM,502,13,22519,19511,103.1025,5.2337,1308,20,1
GSM,502,13,22519,19512,103.0998,5.2361,1380,14,1
GSM,502,13,22519,19513,103.0974,5.243,1283,10,1
GSM,502,13,22516,15275,102.2223,5.4946,2281,22,1
GSM,502,13,22518,15533,102.1089,6.2144,2790,24,1
GSM,502,13,22518,15531,102.1181,6.208,5927,26,1
GSM,502,13,22518,15532,102.1138,6.1954,2336,24,1
GSM,502,13,22518,15353,102.1126,6.2051,3861,21,1
GSM,502,13,22518,15592,102.1095,6.2167,2215,14,1
GSM,502,13,22518,15591,102.1132,6.2144,2909,20,1
GSM,502,13,22518,15352,102.1125,6.2142,1251,20,1
GSM,502,13,22518,15482,102.1579,6.1497,3116,24,1
GSM,502,13,22518,15542,102.1601,6.1836,3858,22,1
GSM,502,13,22517,15763,102.1692,6.0936,6949,16,1
GSM,502,13,22517,15933,102.1625,6.0568,4738,17,1
GSM,502,13,22517,15932,102.175,6.045,2846,19,1
GSM,502,13,22517,15753,102.1836,6.0502,2467,21,1
GSM,502,158,197,34784,103.2971,5.0276,1231,4,1
GSM,502,158,220,26921,103.2695,4.813,1144,5,1
GSM,502,13,20009,30801,101.9749,4.8967,1100,4,1
GSM,502,13,21077,10001,101.5625,3.2496,2523,23,1
GSM,502,13,21076,13422,101.3367,3.1209,4167,11,1
GSM,502,13,21076,11413,101.3278,3.1232,2105,10,1
GSM,502,13,22026,12782,101.6838,3.0632,1465,24,1
GSM,502,13,22026,12781,101.6879,3.0615,953,26,1
GSM,502,13,21087,18813,101.6758,3.1796,1071,23,1
GSM,502,13,22026,12056,101.695,3.063,1000,14,1
GSM,502,13,22026,13191,101.6928,3.0625,1000,9,1
GSM,502,13,22026,12058,101.6946,3.063,1000,13,1
GSM,502,13,21048,27117,101.5783,3.1489,1000,7,1
GSM,502,13,22057,11943,101.6499,2.9749,3289,23,1
GSM,502,13,22057,11942,101.6551,2.9783,1669,26,1
GSM,502,13,22057,11941,101.6529,2.9816,2063,26,1
GSM,502,13,21097,27652,101.5868,2.9446,1000,11,1
GSM,502,13,21097,27651,101.588,2.9431,1563,20,1
GSM,502,13,22057,18513,101.779,3.0492,2455,22,1
GSM,502,13,21077,10003,101.562,3.2364,4533,21,1
GSM,502,13,22077,15881,101.6942,3.1436,1000,23,1
GSM,502,13,22026,16694,101.6887,3.0589,1883,27,1
GSM,502,13,22026,19152,101.7053,3.061,1353,27,1
GSM,502,13,22057,22862,101.7407,3.0181,1486,25,1
GSM,502,13,22057,22863,101.7382,3.0174,2306,24,1
GSM,502,13,21027,14372,101.6208,3.088,1511,23,1
GSM,502,13,21027,16083,101.6206,3.103,715,26,1
GSM,502,13,24017,24151,101.9769,2.7059,1000,6,1
GSM,502,13,24017,24152,101.9787,2.7121,1000,6,1
GSM,502,13,22026,15342,101.7028,3.0632,1665,24,1
GSM,502,13,22047,17353,101.6152,2.8928,1493,11,1
GSM,502,13,22516,12015,102.2755,5.7569,1000,7,1
GSM,502,13,22516,11925,102.2742,5.7568,1000,13,1
GSM,502,13,22516,19782,102.4218,5.7709,3232,15,1
GSM,502,13,22516,17572,102.4885,5.7621,3402,10,1
GSM,502,13,22048,10373,101.7506,2.9559,1250,27,1
GSM,502,13,22057,13422,101.7509,2.9581,1581,27,1
GSM,502,13,22048,1802,101.7555,2.9573,1242,26,1
GSM,502,13,22048,10372,101.7544,2.9565,1530,26,1
GSM,502,13,22048,10371,101.7568,2.9444,1357,22,1
GSM,502,13,22517,17841,102.2113,5.9621,1441,8,1
GSM,502,13,22048,13171,101.7604,2.9426,1505,24,1
GSM,502,13,21097,11589,101.619,3.026,1000,6,1
GSM,502,13,22517,18032,102.2023,6.0071,2046,17,1
GSM,502,13,22517,17742,102.2006,6.0202,3967,13,1
GSM,502,13,22516,10215,102.5281,5.752,2518,6,1
GSM,502,13,22516,10214,102.5379,5.7621,1357,7,1
GSM,502,13,22516,13263,102.5207,5.7454,5017,9,1
GSM,502,13,22516,10254,102.5055,5.7566,4265,5,1
GSM,502,13,22026,26767,101.6644,3.1103,1000,4,1
GSM,502,13,21106,13562,101.5947,3.0267,1212,15,1
GSM,502,13,22026,12761,101.7388,3.0951,4904,26,1
GSM,502,13,22026,25031,101.6706,3.1176,1517,24,1
GSM,502,13,22518,15581,102.2244,6.1448,2633,18,1
GSM,502,13,22518,11372,102.2395,6.1365,1373,6,1
GSM,502,19,40201,16671,102.256,2.5538,1000,2,1
GSM,502,13,22077,15882,101.6967,3.1413,1242,20,1
GSM,502,13,22518,12921,102.2668,6.1877,1000,14,1
GSM,502,13,22518,19976,102.2697,6.1877,1865,10,1
GSM,502,13,22518,12923,102.2654,6.1866,1842,12,1
GSM,502,13,22518,12751,102.2882,6.1773,1000,6,1
GSM,502,13,22518,12753,102.2861,6.1742,1000,8,1
GSM,502,13,22026,13703,101.6786,3.1276,1287,24,1
GSM,502,13,22026,13704,101.678,3.1275,1123,23,1
GSM,502,13,21048,15623,101.6592,3.1589,1000,7,1
GSM,502,13,21048,15621,101.6638,3.1528,1000,21,1
GSM,502,13,21097,13243,101.6123,2.9697,1083,21,1
GSM,502,13,21097,13192,101.6106,2.9699,1164,26,1
GSM,502,13,22026,1932,101.6747,3.1206,840,25,1
GSM,502,13,22026,1931,101.6762,3.1283,1075,23,1
GSM,502,13,22026,18031,101.6791,3.1292,1000,22,1
GSM,502,13,21076,10022,101.4282,3.182,3203,12,1
GSM,502,13,22518,21216,102.2832,6.1012,1000,4,1
GSM,502,13,22026,15262,101.6758,3.1032,1838,25,1
GSM,502,13,22518,12572,102.2764,6.095,1900,16,1
GSM,502,13,22518,11502,102.2778,6.0898,1000,13,1
GSM,502,13,22518,12612,102.2564,6.1073,1000,15,1
GSM,502,13,23017,16773,100.4539,5.9458,4586,23,1
GSM,502,13,23017,16772,100.4588,5.9344,4632,21,1
GSM,502,13,23017,15251,100.476,5.8833,4256,26,1
GSM,502,13,23017,15871,100.4548,5.8977,5068,10,1
GSM,502,13,23017,17114,100.471,5.8726,7250,5,1
GSM,502,13,22048,1731,101.7618,2.9272,3436,27,1
GSM,502,13,22048,1733,101.7531,2.9391,2098,27,1
GSM,502,13,22048,1732,101.757,2.9233,1939,27,1
GSM,502,13,22048,11611,101.7584,2.9243,1732,27,1
GSM,502,13,22048,13172,101.7586,2.9371,1278,26,1
GSM,502,13,23037,30483,100.4749,5.5858,2506,24,1
GSM,502,13,22518,19551,102.2547,6.1091,1000,14,1
GSM,502,13,22026,26348,101.6394,3.107,1000,6,1
GSM,502,13,22026,26349,101.64,3.1068,1000,8,1
GSM,502,13,22517,17813,102.2804,6.0514,2683,15,1
GSM,502,13,20021,30413,101.6819,2.8058,2194,17,1
GSM,502,13,22517,17963,102.2508,6.0451,3553,24,1
GSM,502,13,21097,16282,101.6203,2.9973,1563,21,1
GSM,502,13,22517,17812,102.2804,6.0526,1642,19,1
GSM,502,13,22517,17811,102.2809,6.0551,1534,17,1
GSM,502,13,22517,17961,102.2766,6.0457,1360,6,1
GSM,502,13,22047,11673,101.6221,2.9362,2058,22,1
GSM,502,13,22057,12643,101.648,2.956,3899,27,1
GSM,502,13,22516,18432,102.2743,6.0078,3877,21,1
GSM,502,13,22516,18431,102.2966,6.0158,6887,24,1
GSM,502,13,22026,12583,101.6964,3.0265,1386,22,1
GSM,502,13,22516,18632,102.295,5.9583,4668,24,1
GSM,502,13,22516,18343,102.2432,5.9254,1379,4,1
GSM,502,13,22516,18363,102.2206,5.9194,2689,8,1
GSM,502,13,22026,12581,101.7057,3.0397,4850,26,1
GSM,502,13,22026,19153,101.7063,3.0673,2341,27,1
GSM,502,13,21027,16081,101.6232,3.1052,1349,22,1
GSM,502,13,22026,12783,101.6879,3.0663,1693,26,1
GSM,502,13,21027,16084,101.6202,3.1076,962,26,1
GSM,502,13,21097,15223,101.6182,3.0114,2283,22,1
GSM,502,13,21097,15224,101.6098,3.0143,3266,23,1
GSM,502,13,22048,18922,101.7877,2.8603,5924,27,1
GSM,502,13,22048,18924,101.7995,2.8864,8068,23,1
GSM,502,13,22048,18923,101.7812,2.8718,4210,27,1
GSM,502,13,22048,18921,101.8091,2.8715,4801,15,1
GSM,502,13,22026,19151,101.7057,3.0678,3535,27,1
GSM,502,13,21077,10002,101.5683,3.2339,1843,22,1
GSM,502,13,21097,16271,101.5689,3.0127,1945,19,1
GSM,502,13,24069,16463,103.9731,1.7131,1000,2,1
GSM,502,13,24069,18251,103.9635,1.7144,2165,3,1
GSM,502,13,24069,18252,103.9635,1.7144,2165,3,1
GSM,502,13,22519,19411,103.1013,5.2673,1909,15,1
GSM,502,13,22519,19413,103.0973,5.2601,1139,11,1
GSM,502,13,22519,13396,103.0975,5.2604,1000,9,1
GSM,502,13,22519,18542,103.0976,5.2606,1000,9,1
GSM,502,13,22519,14882,103.1014,5.2676,1110,5,1
GSM,502,13,22519,13702,103.1169,5.2956,2184,21,1
GSM,502,13,22519,16271,103.1192,5.2999,2515,15,1
GSM,502,13,22519,13703,103.1164,5.2998,4706,22,1
GSM,502,13,22519,16273,103.1159,5.2932,1000,5,1
GSM,502,13,22519,16272,103.1142,5.2901,1069,5,1
GSM,502,13,22519,19562,103.1131,5.2882,1549,9,1
GSM,502,13,22519,10934,103.1166,5.2953,1000,8,1
GSM,502,13,22519,10032,103.1315,5.3151,923,26,1
GSM,502,13,22519,16451,103.1325,5.3123,1000,13,1
GSM,502,13,22519,15121,103.1168,5.3128,1416,5,1
GSM,502,13,22519,11683,103.0643,5.4152,2795,20,1
GSM,502,13,22519,10233,103.0657,5.4123,2481,14,1
GSM,502,13,22519,10683,103.0666,5.4087,4367,16,1
GSM,502,13,22519,19433,103.058,5.4277,1246,21,1
GSM,502,13,21076,10112,101.3656,3.1057,2181,21,1
GSM,502,13,22519,14973,103.0575,5.3949,2161,5,1
GSM,502,13,22519,16751,103.0669,5.3779,1520,6,1
GSM,502,13,23037,10021,100.4385,5.3147,1235,25,1
GSM,502,13,22519,10272,103.1075,5.3357,1977,26,1
GSM,502,13,22519,11104,103.104,5.338,1000,12,1
GSM,502,19,40102,49341,103.7027,1.7682,1000,3,1
GSM,502,13,22048,13103,101.7619,2.9374,3842,24,1
GSM,502,13,22048,13102,101.7608,2.9294,3229,21,1
GSM,502,13,22048,10472,101.7656,2.9338,1233,22,1
GSM,502,13,22048,10471,101.7661,2.9355,1429,22,1
GSM,502,13,22519,16381,103.1236,5.3159,1000,8,1
GSM,502,13,22519,16382,103.1244,5.3133,1186,11,1
GSM,502,13,22519,16383,103.1217,5.3155,1000,9,1
GSM,502,13,22519,16121,103.1229,5.3197,1295,11,1
GSM,502,13,22519,10033,103.1276,5.3167,1000,14,1
GSM,502,13,22519,15327,103.1244,5.3158,1367,16,1
GSM,502,13,22519,15328,103.1204,5.3158,1000,5,1
GSM,502,13,22086,10156,102.527,3.5011,1493,5,1
GSM,502,13,21097,15222,101.6176,3.0125,3136,24,1
GSM,502,13,23037,10023,100.4375,5.3155,1049,24,1
GSM,502,13,22519,14963,103.1366,5.3137,1000,19,1
GSM,502,13,22519,14964,103.1406,5.3136,1653,18,1
GSM,502,13,22026,12059,101.6972,3.0634,1116,22,1
GSM,502,13,22518,12382,102.2828,6.1056,1000,10,1
GSM,502,13,21097,1472,101.5929,2.9778,1000,11,1
GSM,502,13,22519,11077,103.1697,5.2699,2996,18,1
GSM,502,13,22026,22663,101.7071,3.052,2659,24,1
GSM,502,13,24047,18911,103.3222,2.0239,1004,13,1
GSM,502,13,24047,28491,103.331,2.0168,1068,5,1
GSM,502,13,22026,12582,101.7112,3.0219,2973,27,1
GSM,502,13,22519,11076,103.1683,5.2622,2466,12,1
GSM,502,13,22519,15457,103.1576,5.2644,1211,9,1
GSM,502,13,24047,11156,103.2408,1.9803,1692,10,1
GSM,502,13,24047,11276,103.2476,1.9845,3695,6,1
GSM,502,13,24047,11275,103.2482,1.9835,3804,9,1
GSM,502,13,24047,11155,103.2463,1.9835,1000,8,1
GSM,502,13,21087,11769,101.6429,3.2359,1000,5,1
GSM,502,13,22117,14711,101.7402,3.1014,1169,19,1
GSM,502,13,22519,19132,103.0997,5.2375,1951,17,1
GSM,502,13,22517,17791,102.2509,6.0819,1742,14,1
GSM,502,13,22516,18241,102.2472,5.9036,2706,21,1
GSM,502,13,22516,11794,102.2256,5.8102,1056,15,1
GSM,502,13,23067,15553,101.0175,4.0271,1000,9,1
GSM,502,13,21097,15221,101.6195,3.0157,3393,26,1
GSM,502,13,22057,12831,101.7757,3.036,1872,12,1
GSM,502,13,22016,17991,101.7435,3.1465,1248,21,1
GSM,502,13,22016,1521,101.7388,3.1486,1413,25,1
GSM,502,13,22026,21257,101.6749,3.1172,1000,6,1
GSM,502,13,21106,11072,101.5115,3.0824,1000,13,1
GSM,502,13,22117,19231,101.7615,3.0728,1275,24,1
GSM,502,13,22057,10874,101.6655,2.9722,1567,27,1
GSM,502,13,22057,16622,101.6571,2.9732,2371,27,1
GSM,502,13,22057,19691,101.6604,2.974,1111,25,1
GSM,502,13,22057,10871,101.6663,2.9725,2836,24,1
GSM,502,13,23047,16181,100.4272,5.1317,2818,11,1
GSM,502,13,23047,16252,100.4268,5.1384,2954,10,1
GSM,502,13,23047,16033,100.4196,5.1239,7869,13,1
GSM,502,13,23047,16032,100.4253,5.133,4835,13,1
GSM,502,13,23047,16431,100.4124,5.105,5136,13,1
GSM,502,13,21039,17192,101.4647,2.995,965,26,1
GSM,502,13,21039,17191,101.4686,3.0004,2634,21,1
GSM,502,13,22057,19792,101.7729,2.9684,1319,21,1
GSM,502,13,22057,19791,101.7782,2.9678,1000,17,1
GSM,502,13,22057,13421,101.7524,2.9688,5076,27,1
GSM,502,13,22048,1803,101.7543,2.959,2713,26,1
GSM,502,13,22057,13423,101.7452,2.9727,1414,27,1
GSM,502,13,21106,17572,101.5682,3.0218,3777,26,1
GSM,502,13,22516,11025,102.2492,5.4141,2427,21,1
GSM,502,13,22516,11026,102.2434,5.4323,11966,22,1
GSM,502,13,22516,11024,102.2444,5.4311,12124,24,1
GSM,502,13,22516,16355,102.2154,5.5362,4580,11,1
GSM,502,158,163,30014,103.2304,3.5375,2359,16,1
GSM,502,158,163,30019,103.2168,3.5357,3655,12,1
GSM,502,13,22516,12126,102.1946,5.7071,1698,4,1
GSM,502,13,23069,1792,101.2459,4.017,6118,21,1
GSM,502,13,23069,1791,101.2881,4.104,10908,26,1
GSM,502,13,24106,11225,102.4768,2.5119,2289,10,1
GSM,502,13,24106,11224,102.479,2.5163,3420,9,1
GSM,502,13,24106,11226,102.4632,2.5036,2448,9,1
GSM,502,13,22517,12114,102.2012,5.7064,2234,12,1
GSM,502,13,24106,11227,102.4768,2.5119,2289,10,1
GSM,502,13,23017,16771,100.4676,5.9127,5997,22,1
LTE,502,153,25023,80570657,103.7602,1.473,1000,10,1
LTE,502,19,43426,170374042,103.7676,1.4649,1000,4,1
LTE,502,12,32402,104979734,103.7692,1.4525,1000,19,1
GSM,502,13,23016,16922,100.3804,6.0839,3104,21,1
GSM,502,13,23037,10022,100.4424,5.3123,1373,17,1
GSM,502,13,22517,11356,102.1566,5.7133,3079,9,1
GSM,502,13,22517,11355,102.1617,5.7157,1501,8,1
GSM,502,13,22517,12116,102.1649,5.7162,1947,5,1
GSM,502,13,24086,15402,102.0983,2.3718,5636,7,1
GSM,502,13,24086,15403,102.0856,2.4057,4552,5,1
GSM,502,158,219,18073,103.1936,3.5281,6317,5,1
GSM,502,13,24086,16563,102.0725,2.3245,1000,4,1
GSM,502,13,24086,16723,102.1004,2.3388,1309,2,1
GSM,502,13,24086,16722,102.0835,2.3164,1643,5,1
GSM,502,13,24086,16721,102.1119,2.2704,6593,19,1
GSM,502,13,24086,16661,102.0915,2.293,3366,15,1
GSM,502,158,117,12373,102.1563,2.6884,2494,3,1
GSM,502,12,2048,54272,102.1615,2.6983,1000,3,1
GSM,502,13,24086,17983,102.2309,2.4744,1157,11,1
GSM,502,13,22516,17864,102.2394,5.7615,2067,26,1
GSM,502,158,117,12371,102.1621,2.6993,1000,6,1
GSM,502,158,211,13993,102.1648,2.7043,2554,5,1
GSM,502,158,211,13992,102.1671,2.703,2446,4,1
GSM,502,13,22516,11965,102.2125,5.781,1891,24,1
GSM,502,13,23016,11143,100.3352,6.1262,1000,4,1
GSM,502,13,24086,13066,102.1797,2.2629,1274,13,1
GSM,502,13,22517,11704,102.1486,5.8123,1598,21,1
GSM,502,13,22517,11774,102.1484,5.8099,1000,23,1
GSM,502,13,24086,18672,102.2156,2.2601,1824,9,1
GSM,502,158,17,40771,102.2834,2.7762,1000,2,1
GSM,502,13,22026,17812,101.6724,3.1347,1577,22,1
GSM,502,13,22048,16431,101.8647,2.8977,1935,10,1
GSM,502,13,23069,15713,101.0426,4.2744,8675,16,1
GSM,502,13,24028,13193,102.3149,2.2074,1294,12,1
GSM,502,13,22517,11736,102.0641,5.7608,2497,22,1
GSM,502,13,24028,22581,102.3144,2.2278,1000,2,1
GSM,502,13,24028,22582,102.3097,2.2284,1066,3,1
GSM,502,13,24028,11272,102.3057,2.2313,1138,6,1
GSM,502,13,24028,10345,102.3371,2.2297,2446,5,1
GSM,502,13,22047,16564,101.6338,2.9306,3743,27,1
GSM,502,13,22048,16432,101.8602,2.8891,1490,8,1
GSM,502,158,212,24603,102.0586,2.9542,1878,7,1
GSM,502,13,22517,13604,101.976,5.8174,4644,24,1
GSM,502,13,22517,13605,101.9628,5.8214,2670,19,1
GSM,502,13,24028,12713,102.291,2.2518,1428,15,1
GSM,502,13,24028,13112,102.2917,2.2571,1000,3,1
GSM,502,13,23047,14024,100.49,5.1266,3392,21,1
GSM,502,158,122,36556,101.8402,5.6977,1284,5,1
GSM,502,13,24106,18003,101.8713,2.8839,2207,7,1
GSM,502,158,170,48259,102.8499,2.3573,4441,4,1
GSM,502,158,170,48254,102.8598,2.3588,2066,3,1
GSM,502,158,170,48255,102.8663,2.3376,1000,2,1
GSM,502,13,22057,12672,101.813,3.034,3097,26,1
GSM,502,13,22057,12671,101.8111,3.0306,3516,16,1
GSM,502,13,22057,12674,101.8062,3.0298,1066,8,1
GSM,502,13,22057,19871,101.8142,3.0296,1403,24,1
GSM,502,13,22026,14102,101.6947,3.0677,1118,26,1
GSM,502,13,21167,25992,101.661,3.0584,1450,26,1
GSM,502,13,22026,27983,101.6906,3.0684,3112,26,1
GSM,502,13,22026,21067,101.6752,3.118,1000,4,1
GSM,502,158,193,31741,101.9834,5.3417,1000,3,1
GSM,502,13,21048,21007,101.6167,3.1475,1000,9,1
GSM,502,13,21048,21008,101.6162,3.1468,1000,8,1
GSM,502,13,22026,1373,101.6388,3.1172,1983,22,1
GSM,502,13,24086,15391,102.3106,2.4566,5643,7,1
GSM,502,13,21116,18281,101.5554,3.4419,1628,8,1
GSM,502,13,22516,10985,101.9639,4.8251,2524,22,1
GSM,502,13,22516,17486,101.9628,4.8263,2953,24,1
GSM,502,13,22516,17485,101.9675,4.8075,1928,23,1
GSM,502,13,22516,17484,101.9648,4.8204,2259,26,1
GSM,502,13,24086,13803,102.2914,2.272,1000,21,1
GSM,502,16,24081,23931,102.2161,2.4471,1000,2,1
GSM,502,13,24086,15342,102.2284,2.4413,2686,13,1
GSM,502,16,24081,23932,102.2161,2.4471,1000,2,1
GSM,502,13,24086,16311,102.2647,2.4472,2946,4,1
GSM,502,13,22047,1352,101.7154,2.7712,4386,25,1
GSM,502,13,22047,1353,101.7141,2.7676,5473,22,1
GSM,502,13,22047,20263,101.718,2.7616,3981,22,1
GSM,502,13,22047,1333,101.7304,2.7666,2227,21,1
GSM,502,13,21039,15001,101.5356,3.0222,1139,2,1
GSM,502,13,22047,1311,101.7419,2.7681,6010,24,1
GSM,502,13,24086,19311,102.2359,2.4886,1467,9,1
GSM,502,13,22016,11042,101.7192,3.2164,2513,12,1
GSM,502,13,24028,11412,102.2618,2.2344,1000,5,1
GSM,502,13,24028,13724,102.2614,2.2355,1000,6,1
GSM,502,13,24028,13725,102.263,2.2371,1158,6,1
GSM,502,13,24028,11413,102.26,2.2385,1000,6,1
GSM,502,13,24028,13726,102.2612,2.2347,1000,4,1
GSM,502,13,24028,14022,102.2598,2.2384,1493,5,1
GSM,502,13,24028,11411,102.2619,2.2347,1000,2,1
GSM,502,12,2025,50394,101.6079,2.938,1000,2,1
GSM,502,13,24028,13591,102.2428,2.2138,1331,8,1
GSM,502,13,22047,16243,101.7363,2.8087,2034,21,1
GSM,502,13,24106,17941,102.494,2.6465,4335,10,1
GSM,502,13,24106,17942,102.4943,2.6222,4738,14,1
GSM,502,13,24086,29752,102.2157,2.2752,1000,6,1
GSM,502,13,24086,12912,102.226,2.274,2802,6,1
GSM,502,13,24086,15153,102.2383,2.2909,3148,14,1
GSM,502,12,2047,21273,102.363,2.4662,1817,6,1
GSM,502,13,22026,12041,101.7258,3.0953,1000,6,1
GSM,502,13,21156,14992,101.4569,2.9367,2123,15,1
GSM,502,13,24086,23921,102.2833,2.276,1000,6,1
GSM,502,13,22047,19551,101.7329,2.8227,1307,11,1
GSM,502,13,22047,19552,101.6924,2.8149,6668,24,1
GSM,502,13,23067,16921,101.005,3.9938,1951,21,1
GSM,502,13,24087,11851,101.8687,2.6895,1738,13,1
GSM,502,13,21076,30461,101.437,3.1543,2463,23,1
GSM,502,13,21076,30462,101.4644,3.1549,3244,21,1
GSM,502,13,21076,30463,101.4386,3.1429,1761,23,1
GSM,502,12,9028,22738,103.2866,3.8497,1000,3,1
GSM,502,13,22026,18072,101.6682,3.1153,1000,22,1
GSM,502,13,22047,28703,101.6861,2.7434,1000,9,1
GSM,502,13,22047,28692,101.6863,2.7435,1000,2,1
GSM,502,13,22047,10083,101.7037,2.7513,2940,23,1
GSM,502,13,22047,28700,101.6861,2.7429,1000,4,1
GSM,502,13,22077,19261,101.6967,3.1462,1634,22,1
GSM,502,13,22077,19262,101.6964,3.1446,1000,6,1
GSM,502,13,21077,10203,101.5321,3.2013,3506,26,1
GSM,502,13,22057,12481,101.6717,2.9751,1397,27,1
GSM,502,13,22057,12484,101.6767,2.9766,1767,27,1
GSM,502,13,22057,12482,101.6752,2.9792,2726,27,1
GSM,502,13,22057,12483,101.6732,2.9748,2261,27,1
GSM,502,13,22047,12241,101.6565,2.912,1246,27,1
GSM,502,13,22047,12243,101.6544,2.9088,1489,27,1
GSM,502,13,22047,12242,101.6597,2.9055,2412,27,1
GSM,502,13,21097,1351,101.6328,2.9162,2547,27,1
GSM,502,13,22117,18172,101.7402,3.1064,1797,13,1
GSM,502,13,22047,25048,101.651,2.922,1000,6,1
GSM,502,13,22047,14443,101.6483,2.9198,1000,21,1
GSM,502,13,22047,25047,101.6504,2.9223,1000,5,1
GSM,502,13,22047,14653,101.6538,2.9224,1000,23,1
GSM,502,13,22057,11944,101.6377,2.9809,2602,26,1
GSM,502,13,22057,14003,101.641,2.9758,1473,22,1
GSM,502,13,22057,14061,101.6447,2.9701,1714,24,1
GSM,502,13,22057,19693,101.6513,2.977,3286,21,1
GSM,502,13,22057,19692,101.6563,2.9741,1471,24,1
GSM,502,13,21097,13241,101.6157,2.9686,2326,22,1
GSM,502,13,21106,16031,101.5739,3.0252,3705,6,1
GSM,502,13,21106,15121,101.6162,3.0397,2142,20,1
GSM,502,13,21167,17214,101.6421,3.0626,1000,22,1
GSM,502,13,21097,16283,101.622,3.0034,1117,14,1
GSM,502,13,22016,19363,101.731,3.2235,1450,24,1
GSM,502,13,22516,11966,102.2088,5.7773,2828,25,1
GSM,502,13,22517,11615,102.1003,5.798,3034,23,1
GSM,502,13,22517,11614,102.1118,5.8077,5527,21,1
GSM,502,13,22516,12175,102.2584,5.7582,1376,23,1
GSM,502,13,22516,12176,102.2556,5.7584,1392,15,1
GSM,502,13,22519,13992,103.1667,5.2804,1000,11,1
GSM,502,13,22519,13991,103.1673,5.285,1296,11,1
GSM,502,13,22519,16232,103.1669,5.2811,1268,11,1
GSM,502,13,22519,16554,103.171,5.2788,1298,9,1
GSM,502,13,22519,16342,103.1682,5.2822,1000,5,1
GSM,502,13,22519,16557,103.1622,5.2758,2584,16,1
GSM,502,13,22519,10183,103.1494,5.3295,861,25,1
GSM,502,13,22519,15402,103.1494,5.3259,2506,20,1
GSM,502,13,22519,18582,103.1414,5.3256,1181,17,1
GSM,502,13,22516,19901,102.5671,5.7998,1878,10,1
GSM,502,13,22516,10662,102.5664,5.7967,1000,4,1
GSM,502,13,22516,19693,102.5673,5.7888,3443,16,1
GSM,502,13,22516,19904,102.554,5.7964,2001,18,1
GSM,502,13,22516,19902,102.5665,5.7905,1460,10,1
GSM,502,13,22516,17593,102.5603,5.789,3018,26,1
